1520624667.164109, 0, 0, 0, 0, 0
1520624667.188083, 0, 0, 0, 0, 0
1520624667.212084, 0, 0, 0, 0, 0
1520624667.236088, 0, 0, 0, 0, 0
1520624667.260109, 0, 0, 0, 0, 0
1520624667.284101, 0, 0, 0, 0, 0
1520624667.308095, 0, 0, 0, 0, 0
1520624667.332078, 0, 0, 0, 0, 0
1520624667.356083, 0, 0, 0, 0, 0
1520624667.380067, 0, 0, 0, 0, 0
1520624667.404135, 0, 0, 0, 0, 0
1520624667.428105, 0, 0, 0, 0, 0
1520624667.452119, 0, 0, 0, 0, 0
1520624667.476103, 0, 0, 0, 0, 0
1520624667.500090, 0, 0, 0, 0, 0
1520624667.524149, 0, 0, 0, 0, 0
1520624667.548124, 0, 0, 0, 0, 0
1520624667.572086, 0, 0, 0, 0, 0
1520624667.596124, 0, 0, 0, 0, 0
1520624667.620125, 0, 0, 0, 0, 0
1520624667.644125, 0, 0, 0, 0, 0
1520624667.668093, 0, 0, 0, 0, 0
1520624667.692104, 0, 0, 0, 0, 0
1520624667.716113, 0, 0, 0, 0, 0
1520624667.740108, 0, 0, 0, 0, 0
1520624667.764072, 0, 0, 0, 0, 0
1520624667.788120, 0, 0, 0, 0, 0
1520624667.812124, 0, 0, 0, 0, 0
1520624667.836121, 0, 0, 0, 0, 0
1520624667.860107, 0, 0, 0, 0, 0
1520624667.884133, 0, 0, 0, 0, 0
1520624667.908137, 0, 0, 0, 0, 0
1520624667.932083, 0, 0, 0, 0, 0
1520624667.956128, 0, 0, 0, 0, 0
1520624667.980115, 0, 0, 0, 0, 0
1520624668.004119, 0, 0, 0, 0, 0
1520624668.028140, 0, 0, 0, 0, 0
1520624668.052106, 0, 0, 0, 0, 0
1520624668.076088, 0, 0, 0, 0, 0
1520624668.100104, 0, 0, 0, 0, 0
1520624668.124089, 0, 0, 0, 0, 0
1520624668.148064, 0, 0, 0, 0, 0
1520624668.172080, 0, 0, 0, 0, 0
1520624668.196107, 0, 0, 0, 0, 0
1520624668.220060, 0, 0, 0, 0, 0
1520624668.244081, 0, 0, 0, 0, 0
1520624668.268106, 0, 0, 0, 0, 0
1520624668.292099, 0, 0, 0, 0, 0
1520624668.316081, 0, 0, 0, 0, 0
1520624668.340080, 0, 0, 0, 0, 0
1520624668.364101, 0, 0, 0, 0, 0
1520624668.388088, 0, 0, 0, 0, 0
1520624668.412089, 0, 0, 0, 0, 0
1520624668.436120, 0, 0, 0, 0, 0
1520624668.460066, 0, 0, 0, 0, 0
1520624668.484066, 0, 0, 0, 0, 0
1520624668.508071, 0, 0, 0, 0, 0
1520624668.532061, 0, 0, 0, 0, 0
1520624668.556056, 0, 0, 0, 0, 0
1520624668.580051, 0, 0, 0, 0, 0
1520624668.604100, 0, 0, 0, 0, 0
1520624668.628049, 0, 0, 0, 0, 0
1520624668.652105, 0, 0, 0, 0, 0
1520624668.676049, 0, 0, 0, 0, 0
1520624668.700068, 0, 0, 0, 0, 0
1520624668.724038, 0, 0, 0, 0, 0
1520624668.748045, 0, 0, 0, 0, 0
1520624668.772037, 0, 0, 0, 0, 0
1520624668.796041, 0, 0, 0, 0, 0
1520624668.820091, 0, 0, 0, 0, 0
1520624668.844085, 0, 0, 0, 0, 0
1520624668.868067, 0, 0, 0, 0, 0
1520624668.892045, 0, 0, 0, 0, 0
1520624668.916060, 0, 0, 0, 0, 0
1520624668.940064, 0, 0, 0, 0, 0
1520624668.964101, 0, 0, 0, 0, 0
1520624668.988087, 0, 0, 0, 0, 0
1520624669.012091, 0, 0, 0, 0, 0
1520624669.036113, 0, 0, 0, 0, 0
1520624669.060063, 0, 0, 0, 0, 0
1520624669.084051, 0, 0, 0, 0, 0
1520624669.108079, 0, 0, 0, 0, 0
1520624669.132037, 0, 0, 0, 0, 0
1520624669.156099, 0, 0, 0, 0, 0
1520624669.180080, 0, 0, 0, 0, 0
1520624669.204052, 0, 0, 0, 0, 0
1520624669.228090, 0, 0, 0, 0, 0
